"id","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","sales","quantity","discount","profit"
7113,"Standard Class","Consumer","United States","Los Angeles","California",90004,"West","Furniture","Furnishings",79.76,4,0,22.3328
6753,"Standard Class","Corporate","United States","Houston","Texas",77095,"Central","Office Supplies","Storage",64.784,1,0.2,-14.5764
7273,"Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Technology","Accessories",95.968,4,0.2,1.1996
662,"Standard Class","Consumer","United States","San Francisco","California",94110,"West","Office Supplies","Binders",31.504,11,0.2,11.0264
3848,"Standard Class","Corporate","United States","Chicago","Illinois",60623,"Central","Office Supplies","Labels",20.16,4,0.2,6.552
3145,"Second Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Storage",465.18,3,0,120.9468
7333,"Standard Class","Consumer","United States","New York City","New York",10011,"East","Technology","Phones",42.95,1,0,1.2885
8400,"Standard Class","Consumer","United States","Roseville","California",95661,"West","Office Supplies","Paper",35.44,1,0,16.6568
9071,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Furniture","Furnishings",124.36,2,0,27.3592
383,"Second Class","Corporate","United States","Richmond","Virginia",23223,"South","Office Supplies","Appliances",2104.55,7,0,694.5015
271,"Second Class","Home Office","United States","Lakeville","Minnesota",55044,"Central","Office Supplies","Paper",47.88,6,0,23.94
7571,"Standard Class","Corporate","United States","Bangor","Maine",4401,"East","Technology","Phones",437.85,3,0,131.355
3301,"Standard Class","Corporate","United States","Arlington","Texas",76017,"Central","Office Supplies","Binders",8.272,4,0.8,-13.6488
1007,"Standard Class","Consumer","United States","Indianapolis","Indiana",46203,"Central","Office Supplies","Binders",10.4,5,0,5.096
7429,"Standard Class","Corporate","United States","Los Angeles","California",90036,"West","Furniture","Chairs",232.88,5,0.2,17.466
288,"First Class","Consumer","United States","Los Angeles","California",90045,"West","Office Supplies","Art",47.3,2,0,12.298
658,"Standard Class","Corporate","United States","New York City","New York",10009,"East","Office Supplies","Art",15.96,7,0,7.0224
375,"Standard Class","Home Office","United States","Columbus","Georgia",31907,"South","Office Supplies","Art",35.4,5,0,13.452
9766,"Standard Class","Home Office","United States","Yonkers","New York",10701,"East","Technology","Machines",52.44,4,0,24.1224
5100,"Standard Class","Consumer","United States","New York City","New York",10024,"East","Office Supplies","Labels",34.86,7,0,16.0356
5326,"First Class","Corporate","United States","New York City","New York",10024,"East","Technology","Phones",464,5,0,134.56
6135,"Standard Class","Consumer","United States","San Francisco","California",94109,"West","Office Supplies","Binders",8.608,2,0.2,3.0128
8655,"Second Class","Corporate","United States","Newark","Delaware",19711,"East","Office Supplies","Paper",20.04,3,0,9.6192
6301,"Standard Class","Consumer","United States","Grand Prairie","Texas",75051,"Central","Office Supplies","Envelopes",28.752,3,0.2,9.3444
3511,"Standard Class","Corporate","United States","Mount Vernon","New York",10550,"East","Office Supplies","Storage",1085.42,7,0,282.2092
3267,"Standard Class","Consumer","United States","Dover","New Hampshire",3820,"East","Office Supplies","Binders",671.94,3,0,315.8118
8859,"Standard Class","Consumer","United States","Houston","Texas",77070,"Central","Furniture","Bookcases",1023.332,5,0.32,-30.098
8710,"Standard Class","Consumer","United States","Decatur","Illinois",62521,"Central","Furniture","Furnishings",32.064,3,0.6,-12.8256
4533,"Standard Class","Corporate","United States","San Francisco","California",94109,"West","Office Supplies","Paper",244.55,5,0,114.9385
9690,"Same Day","Corporate","United States","Los Angeles","California",90008,"West","Furniture","Tables",399.672,7,0.2,-14.9877
4261,"First Class","Corporate","United States","Los Angeles","California",90032,"West","Office Supplies","Paper",15.7,5,0,7.065
4373,"Standard Class","Consumer","United States","Henderson","Kentucky",42420,"South","Office Supplies","Appliances",152.94,3,0,41.2938
6702,"Standard Class","Consumer","United States","Roswell","Georgia",30076,"South","Technology","Phones",239.97,3,0,67.1916
8398,"Standard Class","Corporate","United States","Los Angeles","California",90008,"West","Office Supplies","Appliances",87.84,8,0,23.7168
2894,"Second Class","Corporate","United States","Brentwood","California",94513,"West","Office Supplies","Storage",10.68,1,0,2.8836
5730,"Same Day","Home Office","United States","Chicago","Illinois",60610,"Central","Technology","Copiers",959.984,2,0.2,335.9944
1252,"Standard Class","Corporate","United States","Hillsboro","Oregon",97123,"West","Office Supplies","Binders",4.158,7,0.7,-3.465
8881,"Same Day","Home Office","United States","Long Beach","California",90805,"West","Office Supplies","Paper",12.96,2,0,6.2208
1796,"Standard Class","Home Office","United States","Smyrna","Georgia",30080,"South","Office Supplies","Binders",119.56,2,0,54.9976
4899,"Second Class","Consumer","United States","Arlington","Virginia",22204,"South","Technology","Phones",173.94,6,0,50.4426
4148,"Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Office Supplies","Paper",39.152,1,0.2,14.682
565,"Second Class","Corporate","United States","Indianapolis","Indiana",46203,"Central","Furniture","Chairs",1925.88,6,0,539.2464
3701,"Same Day","Home Office","United States","Los Angeles","California",90032,"West","Office Supplies","Storage",481.32,4,0,125.1432
3072,"Second Class","Corporate","United States","New York City","New York",10024,"East","Office Supplies","Storage",65.12,4,0,16.9312
2622,"Standard Class","Home Office","United States","Roseville","Minnesota",55113,"Central","Furniture","Furnishings",29.22,3,0,12.8568
7947,"Standard Class","Consumer","United States","Macon","Georgia",31204,"South","Office Supplies","Binders",7.16,2,0,3.4368
9652,"Standard Class","Corporate","United States","Sioux Falls","South Dakota",57103,"Central","Office Supplies","Binders",43,5,0,20.21
2433,"Second Class","Consumer","United States","Springfield","Virginia",22153,"South","Furniture","Furnishings",286.38,3,0,83.0502
8305,"Second Class","Consumer","United States","New York City","New York",10011,"East","Furniture","Chairs",172.764,2,0.1,32.6332
9121,"Standard Class","Consumer","United States","Chicago","Illinois",60610,"Central","Office Supplies","Paper",38.432,1,0.2,13.4512
5249,"Standard Class","Corporate","United States","Phoenix","Arizona",85023,"West","Technology","Accessories",271.968,4,0.2,54.3936
8984,"Second Class","Consumer","United States","San Antonio","Texas",78207,"Central","Technology","Machines",399.54,2,0.4,-79.908
3045,"Second Class","Consumer","United States","Los Angeles","California",90045,"West","Office Supplies","Labels",56.7,9,0,26.082
6439,"First Class","Corporate","United States","Hempstead","New York",11550,"East","Office Supplies","Envelopes",7.98,3,0,3.9102
998,"Standard Class","Corporate","United States","Milwaukee","Wisconsin",53209,"Central","Technology","Phones",86.97,3,0,25.2213
3323,"Standard Class","Consumer","United States","Costa Mesa","California",92627,"West","Furniture","Furnishings",69.3,9,0,22.869
5867,"Standard Class","Consumer","United States","Plainfield","New Jersey",7060,"East","Technology","Phones",73.98,2,0,19.9746
9815,"Same Day","Consumer","United States","Dallas","Texas",75217,"Central","Furniture","Tables",251.006,2,0.3,-68.1302
9888,"Second Class","Consumer","United States","Little Rock","Arkansas",72209,"South","Office Supplies","Paper",19.44,3,0,9.3312
4805,"First Class","Home Office","United States","New York City","New York",10011,"East","Furniture","Chairs",2621.322,11,0.1,553.3902
5649,"Second Class","Consumer","United States","Saint Charles","Illinois",60174,"Central","Furniture","Furnishings",30.344,2,0.6,-31.8612
7912,"Standard Class","Consumer","United States","Houston","Texas",77041,"Central","Office Supplies","Art",23.64,3,0.2,5.319
7338,"Standard Class","Consumer","United States","San Antonio","Texas",78207,"Central","Technology","Phones",470.376,3,0.2,47.0376
8939,"Standard Class","Corporate","United States","Fayetteville","North Carolina",28314,"South","Furniture","Bookcases",198.272,8,0.2,-32.2192
8076,"First Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Binders",46.72,8,0.2,15.768
8462,"Second Class","Corporate","United States","San Francisco","California",94109,"West","Technology","Accessories",111.96,4,0,21.2724
8043,"First Class","Consumer","United States","Concord","New Hampshire",3301,"East","Furniture","Furnishings",102.3,1,0,26.598
1477,"Same Day","Consumer","United States","Utica","New York",13501,"East","Technology","Phones",279.96,4,0,78.3888
2679,"Standard Class","Consumer","United States","New York City","New York",10035,"East","Office Supplies","Paper",13.76,2,0,6.3296
706,"Standard Class","Home Office","United States","Los Angeles","California",90032,"West","Office Supplies","Art",18.69,7,0,5.2332
6526,"Standard Class","Corporate","United States","Corpus Christi","Texas",78415,"Central","Furniture","Furnishings",39.96,5,0.6,-23.976
3077,"Second Class","Consumer","United States","Noblesville","Indiana",46060,"Central","Office Supplies","Binders",12.56,2,0,5.652
7758,"Standard Class","Consumer","United States","San Francisco","California",94110,"West","Technology","Accessories",67.8,4,0,4.068
3409,"Standard Class","Consumer","United States","Peoria","Arizona",85345,"West","Technology","Accessories",252.8,4,0.2,-31.6
9836,"Standard Class","Consumer","United States","New York City","New York",10009,"East","Office Supplies","Binders",14.624,2,0.2,5.1184
5680,"First Class","Corporate","United States","San Francisco","California",94122,"West","Furniture","Bookcases",1552.831,7,0.15,200.9546
8339,"Second Class","Consumer","United States","Chicago","Illinois",60610,"Central","Furniture","Furnishings",7.76,1,0.6,-2.134
6388,"Standard Class","Consumer","United States","Los Angeles","California",90049,"West","Furniture","Furnishings",18.7,1,0,7.106
499,"First Class","Corporate","United States","Sandy Springs","Georgia",30328,"South","Furniture","Bookcases",302.94,3,0,75.735
9214,"Standard Class","Corporate","United States","Roswell","Georgia",30076,"South","Office Supplies","Paper",6.48,1,0,3.1104
9046,"Second Class","Corporate","United States","La Porte","Indiana",46350,"Central","Office Supplies","Paper",19.98,2,0,8.991
4079,"First Class","Consumer","United States","Mesa","Arizona",85204,"West","Furniture","Tables",393.165,3,0.5,-204.4458
4231,"Standard Class","Consumer","United States","Chicago","Illinois",60623,"Central","Office Supplies","Paper",25.344,6,0.2,7.92
2509,"Same Day","Consumer","United States","Dallas","Texas",75217,"Central","Office Supplies","Paper",15.552,3,0.2,5.4432
9971,"Standard Class","Consumer","United States","Jacksonville","North Carolina",28540,"South","Technology","Phones",95.968,4,0.2,9.5968
1150,"Standard Class","Home Office","United States","Pharr","Texas",78577,"Central","Furniture","Furnishings",22.608,3,0.6,-10.1736
4859,"Second Class","Consumer","United States","Los Angeles","California",90036,"West","Office Supplies","Binders",5.184,3,0.2,1.8144
5536,"Standard Class","Home Office","United States","Hot Springs","Arkansas",71901,"South","Furniture","Furnishings",159.92,4,0,31.984
9164,"Standard Class","Home Office","United States","Chicago","Illinois",60623,"Central","Office Supplies","Binders",13.456,1,0.8,-23.548
8111,"Same Day","Consumer","United States","Athens","Georgia",30605,"South","Office Supplies","Labels",14.73,3,0,7.2177
5614,"Second Class","Corporate","United States","Houston","Texas",77036,"Central","Technology","Machines",3059.982,3,0.4,-509.997
4030,"Standard Class","Corporate","United States","Phoenix","Arizona",85023,"West","Technology","Machines",269.97,2,0.7,-386.957
2251,"Standard Class","Consumer","United States","Buffalo","New York",14215,"East","Office Supplies","Supplies",835.17,7,0,16.7034
3937,"Standard Class","Corporate","United States","New York City","New York",10011,"East","Office Supplies","Art",8.4,5,0,4.2
2090,"Second Class","Consumer","United States","Avondale","Arizona",85323,"West","Office Supplies","Art",14.576,2,0.2,2.3686
6768,"Same Day","Consumer","United States","San Francisco","California",94110,"West","Office Supplies","Binders",14.352,3,0.2,5.0232
6641,"Standard Class","Consumer","United States","Los Angeles","California",90045,"West","Furniture","Furnishings",86.26,2,0,29.3284
9228,"Standard Class","Consumer","United States","Los Angeles","California",90032,"West","Office Supplies","Fasteners",45.92,4,0,21.5824
6332,"Standard Class","Corporate","United States","Little Rock","Arkansas",72209,"South","Office Supplies","Paper",114.2,5,0,52.532
7615,"Standard Class","Home Office","United States","Dallas","Texas",75217,"Central","Office Supplies","Art",5.248,2,0.2,0.5904
7344,"Second Class","Consumer","United States","San Francisco","California",94110,"West","Furniture","Bookcases",222.666,2,0.15,10.4784
