"id","date","location","min_temp","max_temp","rainfall","evaporation","sunshine","wind_gust_dir","wind_gust_speed","wind_dir9am","wind_dir3pm","wind_speed9am","wind_speed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","rain_today","rain_tomorrow"
1082,2015-07-19,"Woomera",7.8,14.3,0,NA,NA,"ESE",20,"ESE","N",13,9,53,36,1032.5,1029,7,7,9.5,13.2,0,0
36088,2011-03-02,"Perth",20.7,33,0,NA,NA,"ENE",39,"E","E",15,11,47,24,1013,1009,0,0,24.5,32.2,0,0
19358,2015-09-09,"Nhil",8.4,14.2,0.4,NA,NA,"SW",35,"SW","SW",19,19,100,86,1029.7,1029.3,NA,NA,10.3,13.2,0,0
10115,2016-02-04,"Launceston",10.3,25.1,0,NA,NA,"NNW",33,"E","NNW",6,19,61,53,NA,NA,5,1,16.5,24.1,0,0
8053,2013-01-10,"Penrith",19.4,26.9,0,NA,NA,"NE",31,"SSW","ENE",6,19,61,55,NA,NA,NA,NA,20.9,25.4,0,0
24157,2015-01-15,"Adelaide",15.9,24,0,NA,NA,"WSW",35,"S","W",13,20,59,48,1014.3,1012.7,NA,NA,18.4,22.8,0,0
35861,2012-07-10,"Mildura",10,13.1,10.4,NA,NA,"WNW",28,"NNW","NW",7,17,97,86,1013.5,1012.2,7,7,11.5,12.9,1,1
9655,2013-12-28,"AliceSprings",18,41.8,0,NA,NA,"S",43,"ENE","SSE",24,20,10,3,1008.1,1004.7,1,2,34.2,40.7,0,0
21968,2013-08-16,"Perth",6.3,16.9,16,NA,NA,"SSW",44,"WSW","WSW",13,15,69,66,1018.6,1017.1,6,5,13.4,16.1,1,1
13519,2011-12-06,"Hobart",7.9,19.5,0,NA,NA,"S",33,"NNW","SE",9,19,61,98,1022.9,1019.7,NA,NA,15.1,19.4,0,0
37751,2012-02-20,"Albury",16.1,21.4,0,NA,NA,"SE",39,"SSE","WSW",4,13,82,86,1013.2,1013.3,7,8,19,20.5,0,1
42326,2014-04-03,"Albury",17.6,21.6,1.6,NA,NA,"WSW",17,NA,"SE",0,9,94,81,1016.7,1016.9,8,8,19.1,21,1,1
19603,2015-03-28,"Witchcliffe",9.5,23.4,0,NA,NA,"SSW",35,"SE","SW",6,11,69,53,1021.7,1020,NA,NA,19.6,22.2,0,0
25304,2010-01-29,"Cobar",24,38,0,NA,NA,"ESE",33,"SE","S",9,7,33,18,1007.7,1006.9,4,3,27.9,35.6,0,0
15348,2016-04-16,"Nuriootpa",8.9,21.9,0.1,NA,NA,"S",37,"SSE","SSE",19,24,67,56,1022.9,1021.6,1,NA,17,19.7,0,0
25580,2017-01-19,"Cairns",22.6,32.1,1.6,NA,NA,"ENE",31,"SE","NNE",13,19,67,62,1011.3,1007.5,NA,NA,28.4,31.3,1,0
35185,2013-08-08,"Penrith",7.4,15.5,NA,NA,NA,"SSW",44,"SSW","SSW",9,19,69,63,NA,NA,NA,NA,10.6,14.3,NA,0
30475,2017-06-16,"Albury",3.2,12.9,0.2,NA,NA,"ENE",15,"S","SE",6,7,100,80,1026.9,1024.7,8,NA,6.5,12.2,0,0
36023,2015-05-14,"Canberra",-4.7,14.1,0,NA,NA,"N",28,"NW","N",2,19,81,54,1026.3,1025.7,NA,NA,4,12.8,0,0
49813,2017-02-15,"GoldCoast",24.1,30.4,0.2,NA,NA,"SE",37,"SSE","SE",26,28,67,60,1014.9,1012.7,NA,NA,26.9,27.6,0,0
47674,2014-10-01,"Tuggeranong",5.6,16.9,0,NA,NA,"WSW",57,"SSW","WSW",15,7,30,26,1018.3,1017.5,NA,NA,11.8,16.6,0,0
34262,2009-04-13,"BadgerysCreek",17.7,22.3,0.2,NA,NA,"ESE",30,"SW","SSW",4,6,92,80,1023,1019.6,NA,NA,19.9,21.2,0,1
2243,2009-10-05,"Melbourne",11.1,17.2,0,NA,NA,"SSW",43,"W","SW",20,22,59,52,1022.2,1021.9,7,7,13.6,17,0,1
36644,2012-04-09,"Witchcliffe",10.9,29.2,0,NA,NA,"WNW",28,"NNW","W",9,17,NA,NA,1020.6,1020.6,NA,NA,20.5,26.4,0,0
6772,2012-04-09,"Newcastle",14,23.6,8.2,NA,NA,NA,NA,"NW","SE",6,9,53,43,NA,NA,1,1,18,22.6,1,0
27442,2009-05-10,"Wollongong",13.3,18.1,0.2,NA,NA,"SSW",46,"SW","SSE",15,26,87,65,1025.2,1024.2,1,4,13.7,17.8,0,1
10459,2012-03-19,"Cairns",24.4,27.8,88.6,NA,FALSE,"N",56,"N","NNW",17,17,91,91,1004.5,1001.1,8,8,27.1,27.1,1,1
13566,2014-10-10,"Mildura",11,31.8,0,NA,NA,"N",39,"NNE","NW",15,11,24,7,1014.7,1011.5,6,5,18,30.3,0,0
31576,2010-04-18,"WaggaWagga",13.3,26.2,0,NA,NA,"ENE",24,"E","NNE",15,7,62,38,1026.6,1022.8,3,6,19.7,25,0,0
45670,2014-12-30,"PerthAirport",19.1,41.5,0,NA,NA,"ENE",43,"NE","WSW",30,24,14,12,1009.8,1007.9,6,3,33.8,35.1,0,0
43392,2011-07-01,"Dartmoor",11.6,17.4,0,NA,NA,"NNE",41,"NNE","NNE",20,19,74,63,1026,1022.2,NA,NA,12.1,16.4,0,0
12165,2015-01-21,"Richmond",18.9,30.2,0.2,NA,NA,"ESE",46,"W","ESE",7,11,79,59,1010.9,1009.2,8,8,23.6,27.9,0,0
12875,2011-10-10,"SalmonGums",7.8,23.4,0,NA,NA,"SSE",31,"E","NE",11,13,60,27,NA,NA,NA,NA,14.6,23.1,0,0
34770,2012-08-26,"Newcastle",NA,18.8,0,NA,NA,NA,NA,"NW",NA,15,0,52,35,NA,NA,5,5,12.4,18.2,0,0
29630,2011-11-28,"Cairns",22.7,32.5,0,NA,NA,"SSE",35,"S","E",11,24,64,61,1012.2,1008.5,4,3,29.4,31.1,0,0
46137,2017-02-09,"PearceRAAF",13.6,17.5,4.2,NA,FALSE,"SE",54,"SE","SE",20,26,86,86,1011.6,1007.8,8,8,14.8,16.5,1,1
7588,2014-02-09,"Newcastle",18,33.6,0,NA,NA,NA,NA,"NE","NE",4,19,78,39,NA,NA,1,0,22,32.5,0,0
48411,2017-03-22,"Penrith",21.3,31.6,20.8,NA,NA,"SW",57,NA,"NE",0,9,94,65,NA,NA,NA,NA,22.6,31.2,1,1
45586,2014-10-31,"Brisbane",21.6,30.4,0,NA,NA,"NNE",33,"N","NNE",6,13,58,56,1016.8,1013,4,2,27.1,28.1,0,0
44944,2015-09-20,"Cobar",9.3,24.2,0,NA,NA,"E",24,"ENE","S",17,9,52,24,1021.2,1017.5,1,3,17.5,23.6,0,0
27185,2008-04-04,"Sydney",11.2,22.2,0,NA,NA,NA,NA,"W","E",24,15,47,37,1020.8,1019.2,1,0,13.9,21,0,0
47984,2013-08-07,"Darwin",16.2,32.3,0,NA,NA,"ESE",37,"E","NNW",17,28,65,35,1015.6,1011.4,0,0,24.5,29.3,0,0
19950,2016-04-01,"PearceRAAF",13.5,26.2,0,NA,NA,"SSW",30,"NNW","SSW",6,17,76,58,1018.2,1016.6,8,NA,20.6,24.4,0,0
7435,2017-02-05,"Sale",17.7,30.8,0.2,NA,NA,"WNW",46,"W","NNW",9,17,64,61,1008,1005.7,8,4,23.2,28,0,1
41447,2017-06-16,"Tuggeranong",-1.1,11.2,0,NA,NA,"WNW",9,NA,NA,0,0,100,69,1028,1025,NA,NA,2.7,11.1,0,0
46,2011-07-30,"Sydney",7.1,20.2,0,NA,NA,"NNE",24,"W","SE",17,6,78,43,1024.6,1020.5,NA,NA,8.7,18.8,0,0
47302,2015-09-25,"Woomera",7.3,21.8,0,NA,NA,"E",39,"E","ESE",17,24,26,11,1029.3,1024.8,NA,NA,15.8,21.5,0,0
32142,2008-11-20,"Adelaide",13.8,20.5,0.6,NA,NA,"WSW",35,"S","SW",15,19,62,41,1010.4,1008.4,NA,NA,15.6,19.9,0,0
3534,2015-02-26,"MountGinini",7.3,18.3,0,NA,NA,"W",30,"W","W",13,15,98,94,NA,NA,NA,NA,10.9,15.6,0,1
21571,2013-06-29,"Albany",11.7,21.1,0,NA,NA,NA,NA,"NW","WNW",11,11,87,62,1030.7,1029.1,1,2,14.3,20.6,0,0
13824,2016-03-13,"Penrith",21.7,32.8,0,NA,NA,"ENE",31,"S","NNE",6,6,80,38,NA,NA,NA,NA,24.3,31.9,0,0
19240,2014-07-24,"Walpole",9.2,16.5,5.4,NA,NA,"W",37,"WNW","W",7,19,74,59,1019.2,1018.1,NA,NA,12.7,16,1,0
44553,2016-11-03,"Dartmoor",10.5,19.1,0,NA,NA,"NNW",31,"NW","NW",9,19,77,54,1019.2,1017.9,NA,NA,12.5,18.1,0,0
27223,2016-07-08,"Mildura",6.8,16.5,0,NA,NA,"S",24,"WSW","S",9,15,99,58,1022.2,1021.4,3,5,9.2,15.7,0,0
11136,2016-06-04,"MelbourneAirport",8.4,14.3,5.4,TRUE,FALSE,"SSW",17,NA,"S",0,13,97,96,1017.5,1012.1,8,8,10.3,12.3,1,1
19794,2015-04-15,"NorfolkIsland",17.8,22.4,0.4,NA,NA,"S",35,"SSE","SSE",17,17,58,56,1023,1022.3,7,7,19.6,20.5,0,0
31607,2014-07-28,"Witchcliffe",13.3,18.2,2.4,NA,NA,"WNW",43,"W","WNW",20,17,69,72,1020.4,1019.8,NA,NA,15.7,16.4,1,0
13679,2015-12-20,"AliceSprings",25.1,36.4,4.6,NA,NA,"SSW",59,"N","SSW",22,24,57,93,1006.7,1004.9,7,8,28.8,24.3,1,1
25253,2014-01-26,"Nhil",9.8,32.1,0,NA,NA,"E",33,"E","NNE",20,11,51,16,1021.5,1018,NA,NA,16.4,29,0,0
38433,2015-11-19,"SalmonGums",10.9,25.2,0,NA,NA,"NW",46,"W","WSW",19,20,30,23,NA,NA,NA,NA,18.8,23.4,0,0
1146,2016-04-13,"Mildura",8.9,24.7,0,NA,NA,"SW",26,"SSE","SSW",15,6,68,35,1027,1023.7,NA,3,14.6,23.7,0,0
20465,2010-07-03,"Mildura",-0.2,12.9,3,NA,NA,"SSE",24,NA,"SSE",0,15,100,57,1033.5,1032.3,0,5,2.6,12.8,1,0
5763,2011-12-09,"Newcastle",15.2,24.4,0.6,NA,NA,NA,NA,"SE","SE",11,7,71,63,NA,NA,5,7,21.5,22.5,0,0
4678,2014-09-16,"Sale",10.3,18.1,1.2,NA,NA,"WSW",44,"WNW",NA,9,NA,91,74,1008.8,NA,8,6,13.3,15.6,1,1
25541,2015-09-21,"NorahHead",12.4,23.6,5.6,NA,NA,"N",39,"N","NNE",9,26,79,81,1019.9,1015.6,NA,NA,17.8,19.4,1,0
49758,2015-04-03,"Tuggeranong",11,16,0,NA,NA,"S",24,"S","NE",9,9,73,65,1024.4,1022.9,NA,NA,11.1,15.8,0,0
40635,2015-12-11,"Katherine",27,36.5,0,NA,NA,"NW",31,"NW","WNW",20,13,66,NA,1011.3,1006.8,3,NA,31,NA,0,0
41745,2013-09-11,"Sale",8.4,16.5,0,NA,NA,"W",70,"W","W",48,35,53,50,1008,1008.9,2,5,13.4,14.7,0,1
16921,2014-08-15,"Tuggeranong",-2.8,15,0,NA,NA,"ENE",20,NA,"E",0,9,73,38,1032.6,1026.1,NA,NA,5.6,14.6,0,0
14405,2013-11-06,"Williamtown",8,23.3,0,NA,NA,"ESE",43,"WSW","ESE",4,31,59,47,1024.2,1019.6,1,0,18.5,21.4,0,0
18965,2012-11-06,"Darwin",25.2,34.5,3,NA,NA,"NNE",39,"N","NNE",11,22,66,46,1011.3,1007.9,7,7,29.6,33.4,1,0
14951,2013-03-14,"Nhil",11.9,26.5,0,NA,NA,"S",46,"SSW","SW",22,22,55,28,1017.1,1015,NA,NA,16,24.7,0,0
31970,2016-02-02,"Albany",15.2,19.9,0,NA,NA,NA,NA,"SW",NA,19,NA,66,NA,1018.5,1019.2,6,NA,17.4,NA,0,0
46223,2015-03-14,"Sale",6.2,29,0,NA,NA,"WNW",35,"WNW","WSW",9,20,90,31,1016.5,1009.7,NA,NA,10.5,28,0,0
4874,2014-01-18,"Ballarat",17.9,28.2,0,NA,NA,"SSE",44,"S","SE",13,28,55,55,1011.7,1012,NA,8,21.3,24.5,0,0
47719,2016-08-13,"Williamtown",5.7,19.5,0,NA,NA,"WNW",43,"WNW","SSW",33,11,50,33,1023.3,1021,NA,NA,13.2,18.5,0,0
36436,2010-10-02,"Williamtown",10.3,20.5,0,NA,NA,"ENE",37,"ENE","ENE",22,19,61,75,1029.3,1027.1,7,8,19.1,17.4,0,1
9631,2016-05-31,"Townsville",22.4,28.9,0,NA,NA,"E",48,"ESE","E",33,35,70,53,1020.3,1017.7,7,NA,25.3,27,0,0
42182,2014-01-26,"Nuriootpa",14.2,32,0,NA,NA,"ESE",39,"NE","N",26,17,39,12,1019.6,1016.4,0,2,18.3,30.3,0,0
11904,2015-01-19,"Launceston",6,21.9,0,NA,NA,"NW",35,"SE","NW",17,15,40,32,NA,NA,NA,NA,13.6,20.7,0,0
27787,2011-01-12,"SalmonGums",13.2,30.3,0,NA,NA,"SE",43,"ENE","SE",20,22,65,31,NA,NA,NA,NA,20.7,29.7,0,0
28918,2015-07-22,"Sale",0.5,17.8,0,NA,NA,"NNW",43,"NNE","NW",19,11,72,64,1018.3,1019.3,7,8,12.1,14.8,0,0
771,2013-10-09,"WaggaWagga",3.5,27.8,0,NA,NA,"NW",37,"ENE","N",13,17,73,23,1019.8,1015,0,1,12.4,26.3,0,0
22386,2010-11-08,"Moree",15.6,29.4,2.8,NA,NA,"NE",48,"NE","N",22,22,82,40,1020.5,1017.6,7,1,18.4,28.1,1,1
46103,2011-08-31,"Newcastle",8.6,20,0,NA,NA,NA,NA,NA,"SE",0,2,85,66,NA,NA,1,1,15.4,18.4,0,0
2289,2014-09-13,"Richmond",11.9,21.1,0,NA,NA,"ENE",28,"S","ENE",7,11,72,52,1026.9,1022.3,7,8,15.5,20.3,0,0
34911,2015-08-03,"Dartmoor",5.5,10.3,6.8,NA,NA,"SW",48,"SW","SW",13,28,NA,NA,1020.3,1022.9,NA,NA,6.8,7.4,1,1
29466,2016-08-21,"Hobart",6.9,13.3,0,NA,NA,"NW",52,"N","NW",20,30,53,47,1005.2,1005.6,3,3,10.2,11.6,0,0
9776,2011-06-07,"Ballarat",1,7.1,0,NA,NA,"WSW",56,"N","SW",26,17,99,82,1014.4,1014.5,8,8,5,6.6,0,1
47445,2016-06-29,"Darwin",22.6,33,0,NA,NA,"ENE",54,"ESE","ESE",30,22,52,33,1016.7,1011.9,0,1,25.1,32.7,0,0
22654,2017-05-28,"SydneyAirport",10.3,24.6,0,NA,NA,"NNW",50,"NNW","NNW",15,30,78,39,1013,1008.8,1,6,14.7,23.1,0,0
38359,2015-05-08,"Tuggeranong",3.9,16.5,0,NA,NA,"NW",35,"NNE","NW",9,19,65,43,1020,1015.7,NA,NA,9,15.8,0,0
8556,2014-08-10,"Richmond",4.2,22.6,0,NA,NA,"WNW",44,"NE","W",2,22,68,28,1022.9,1018.1,8,NA,11.2,22.3,0,0
21382,2016-06-17,"BadgerysCreek",5.5,17.9,0,NA,NA,"N",17,"NW","N",4,9,99,76,1018,1014.1,NA,NA,8.6,17.5,0,1
15313,2009-02-16,"Perth",19.4,26.3,0,NA,NA,"SW",41,"SSW","SSW",15,24,71,49,1010.9,1010.3,7,1,21.6,25.3,0,0
46342,2010-11-29,"BadgerysCreek",15.5,19.5,11.4,NA,NA,"S",31,"SW","S",13,20,93,81,1014.4,1013.7,NA,NA,16.6,18.7,1,1
3498,2013-07-01,"MountGinini",0.2,6.1,0,NA,NA,"SW",50,"SW","SW",28,24,95,95,NA,NA,NA,NA,1.3,1.8,0,0
46666,2011-07-08,"Richmond",-2,18.4,0,NA,NA,"WSW",39,"ENE","NNE",7,4,86,34,1023,1018.3,NA,NA,4.6,18,0,0
34191,2013-01-11,"Portland",14.1,23.1,1.8,NA,NA,"NNE",46,"WSW","WSW",17,24,70,74,1002.6,1004.7,NA,3,20.1,21,1,0
16717,2014-10-13,"Moree",19,28,0,NA,NA,"NNE",65,"NNE","NE",43,24,49,54,1011.9,1007.9,5,5,21.3,25.6,0,1
29152,2016-09-26,"Walpole",8.5,17,0.6,NA,NA,"WNW",57,"NW","WSW",26,20,99,97,1014.2,1013.5,NA,NA,11.7,12.4,0,1
17014,2016-07-01,"Launceston",4.2,13.6,13,NA,NA,"WNW",22,"NNW","WNW",4,15,98,58,NA,NA,NA,NA,5.8,13.1,1,0
12489,2016-10-05,"Cairns",22.9,27.5,6.6,NA,NA,"SSE",37,"SE","SE",17,19,94,81,1016.9,1014.2,8,8,23.3,25.2,1,1
20354,2012-03-09,"Ballarat",12,23.9,0,NA,NA,"WSW",46,"SSE","WSW",7,24,98,32,1013.1,1011.2,8,NA,13,22.8,0,0
31544,2011-08-11,"Moree",6.7,15.5,1,NA,NA,"SW",41,"S","SW",13,26,85,50,1011.5,1010.4,4,6,11.2,14.4,0,0
45288,2011-11-18,"Adelaide",21.8,36.8,0,NA,NA,"NW",61,"NNE","NW",13,22,28,19,1010.2,1007.4,NA,NA,29.6,36.5,0,0
28376,2011-11-26,"Sydney",18.1,26.8,22,NA,NA,"NE",59,"NNE","ENE",28,30,95,73,1007.6,1003.9,NA,NA,19.9,24.3,1,1
1801,2017-05-06,"AliceSprings",9.6,28.2,0,NA,NA,"SSE",39,NA,"SE",0,24,44,27,1025.2,1021.5,7,5,17.9,27,0,0
14801,2014-12-17,"Sydney",19.2,23.8,0,NA,NA,NA,NA,"SSE","SE",33,22,61,51,1006.3,1007.8,2,7,21.2,22.3,0,0
35900,2015-12-27,"SydneyAirport",16.5,20.6,2.2,NA,NA,"S",74,"S","S",41,39,81,62,1016.7,1018.5,8,1,17,20.1,1,0
27468,2013-08-06,"MountGambier",8.2,14.2,10.4,NA,NA,"W",59,"NW","W",11,28,75,46,1009.2,1010,3,3,10.9,13.6,1,1
8622,2009-03-02,"Perth",18.1,23.5,0.2,NA,NA,"SW",54,"SSW","SW",20,30,67,44,1009,1010.8,7,3,18.1,21.4,0,0
45561,2008-09-15,"Perth",6.2,20.3,1.2,NA,NA,"N",26,"E","NNE",9,9,55,34,1023,1019.1,5,6,14.1,19.8,1,0
28016,2013-03-19,"Tuggeranong",4.2,22,0,NA,NA,"ENE",26,"W","N",4,11,75,34,1024.4,1021.3,NA,NA,10,21.5,0,0
48113,2009-09-05,"Portland",7.3,12.9,15.4,NA,NA,"WNW",57,"W","WNW",33,26,73,67,NA,1013.9,6,NA,10,12.2,1,0
43471,2010-10-02,"Tuggeranong",4.9,17.3,0,NA,NA,"ENE",30,"ESE","SW",6,9,70,83,1029.8,1026.9,NA,NA,13.5,14,0,1
14781,2014-06-03,"Hobart",8.3,13.4,1.2,TRUE,FALSE,"NNW",28,"NNW","WNW",7,7,97,91,1018.5,1015,7,8,10.2,13.2,1,0
24127,2008-12-03,"Hobart",8.4,17,0.6,NA,NA,"SW",67,"NW","WNW",20,22,68,40,1001.3,1003.9,7,6,10.4,14.3,0,1
33241,2013-09-16,"SydneyAirport",15.1,18.1,0.2,NA,FALSE,"NE",83,"ENE","NE",13,33,79,90,1016.1,1010.2,8,8,16.3,16.4,0,1
32323,2010-02-24,"PearceRAAF",22.1,39.4,0,NA,NA,"ESE",65,"E","E",35,20,34,17,1013.2,1009.2,0,NA,27.4,38.7,0,0
37320,2014-09-20,"GoldCoast",14.8,22.2,6.4,NA,NA,"SSE",48,"SSE","SE",35,33,74,57,1022.4,1019.6,NA,NA,19.4,21.4,1,0
49459,2010-03-14,"Witchcliffe",19.1,25,4.4,NA,NA,"SSE",30,"SE","SSE",17,15,97,67,1016.2,1013.6,NA,NA,19.8,22.9,1,0
44089,2016-12-31,"Katherine",23,31.5,13,NA,NA,"W",57,"NW","WNW",24,28,93,NA,1003.1,999.6,8,NA,24,NA,1,1
12193,2013-09-08,"Cairns",19.2,27.7,1,NA,NA,"SSE",48,"S","SE",19,30,74,55,1020.7,1017.5,2,3,22.3,25.6,0,1
18446,2014-03-31,"NorahHead",18.4,25.1,3.8,NA,NA,"SSW",19,"WSW","SE",7,11,89,68,1022.1,1019.7,NA,NA,19.7,24.7,1,0
34907,2009-06-21,"Hobart",5.5,16.1,0.2,NA,NA,"NNW",26,"NNW","NW",19,9,78,66,1019.6,1019.8,7,6,11.6,14.6,0,0
26394,2015-09-23,"Woomera",7,19,0,NA,NA,"SSE",41,"SE","ESE",26,22,44,19,1034.5,1030.8,0,0,12.1,18.3,0,0
5737,2009-04-30,"Launceston",-0.6,13,0,NA,NA,"NW",20,"ENE","NW",2,9,81,66,1024.6,1021.3,NA,NA,4,11.7,0,1
22278,2009-05-24,"Dartmoor",15.1,19.2,0,NA,FALSE,"NE",44,"NNE","NNE",24,15,71,68,1016.9,1015.5,NA,NA,16.6,19,0,1
30948,2017-05-15,"Portland",3.9,15,0.6,NA,NA,"SE",22,"NE","SE",4,15,94,71,1023,1019.7,8,8,8.8,15,0,0
9688,2017-02-06,"Sale",15.5,16.7,16.4,NA,NA,"S",41,"SSW","SSW",19,13,92,74,1014.5,1017.6,8,7,15.8,15.4,1,0
11628,2014-02-13,"Tuggeranong",16,29.4,0,NA,NA,"NE",30,"ENE","WSW",6,7,62,36,1014.2,1009.3,NA,NA,21,28,0,1
27739,2009-07-30,"Watsonia",8.9,14.2,0.2,NA,NA,"N",35,"NNW","N",15,19,88,69,1023.1,1019.3,6,7,10.1,13.1,0,1
6929,2011-01-11,"NorahHead",21.6,25.6,2.4,NA,NA,"NE",50,"ENE","ENE",19,31,87,82,1014.2,1011.8,NA,NA,23.2,23.9,1,0
23668,2016-03-18,"Albany",15.7,21.4,0,NA,NA,NA,NA,"E",NA,19,NA,73,NA,1020,1017.1,6,NA,19,NA,0,0
9301,2013-01-02,"PerthAirport",21.7,28.6,0,NA,NA,"SW",37,"WSW","WSW",11,19,61,44,1013.2,1011.3,4,2,24.9,28,0,0
26002,2012-07-24,"Richmond",9.4,14.7,0.4,NA,NA,"SSE",19,NA,"SE",0,7,94,78,1028.5,1026.2,NA,NA,11.8,14,0,0
7963,2015-11-04,"CoffsHarbour",17.1,24.1,13,NA,NA,"S",24,"S","WSW",13,9,81,95,1016.2,1014.3,6,8,22.1,21,1,1
10573,2017-02-08,"Hobart",13.4,25.2,0,NA,NA,"NNW",59,"NNW","NNE",19,22,55,50,1027.4,1018.8,7,7,16.6,22.7,0,0
27219,2015-08-28,"Portland",8.6,13.6,3,NA,NA,"SE",37,"S","SE",11,20,70,87,1028.7,1027.4,7,8,11.1,9.7,1,0
6285,2016-08-29,"Canberra",-1.3,16.7,0,NA,NA,"NNE",28,"SSW","N",4,15,75,43,1028.4,1025.4,NA,8,6.9,14.9,0,0
1925,2016-01-30,"Penrith",19.4,30.8,27,NA,NA,"W",63,"SSE","ESE",4,17,95,67,NA,NA,NA,NA,21.5,29.6,1,1
18950,2014-08-27,"NorfolkIsland",13.7,20,17.2,NA,NA,"ENE",65,"E","NE",33,24,91,92,1012.4,1012,8,8,17.2,18,1,1
1695,2016-07-17,"Albury",0.4,16.5,0,NA,NA,"ENE",17,"N","SE",6,6,94,64,1031.6,1027.5,NA,NA,6.1,15.1,0,0
35654,2011-03-22,"Sydney",21.1,27.4,27.8,NA,NA,"ENE",24,"WNW","ENE",9,20,95,73,1001.3,999.4,NA,NA,21.6,26.2,1,0
19890,2013-12-10,"Penrith",23.1,32.4,0,NA,NA,"NW",57,"NW","NW",17,33,42,21,NA,NA,NA,NA,28.3,31.2,0,0
47457,2016-09-23,"Mildura",2.9,19.3,0,NA,NA,"NW",30,"NNE","NNE",6,11,77,41,1017.6,1011.3,0,1,11.2,18.3,0,0
30759,2014-04-14,"Wollongong",14.1,19.6,0,NA,NA,"SSW",52,"SW","S",17,35,62,86,1020.5,1019.4,8,8,17.5,16.4,0,1
46487,2015-12-02,"Canberra",12,23.2,1.4,NA,NA,"E",41,"WNW","WSW",15,9,46,24,1013.5,1014.9,NA,NA,16.8,21.5,1,0
13235,2010-01-05,"WaggaWagga",16.9,35.6,0,NA,NA,"W",96,"N","W",22,19,48,24,1015,1011.7,1,5,27.5,33.5,0,1
6773,2012-04-21,"Tuggeranong",10.4,22.2,0,NA,NA,"NE",22,NA,"NE",0,13,78,59,1017.2,1013.7,NA,NA,16.7,21.9,0,0
16806,2009-06-03,"Bendigo",10.3,14,12.4,NA,NA,"ENE",30,"ENE","ENE",11,13,94,96,1022.3,1018.4,8,8,12,12.8,1,1
20999,2015-06-13,"Launceston",0.6,12.4,0.2,NA,NA,"NNW",20,NA,"NNW",0,7,97,69,NA,NA,8,NA,3.8,12,0,0
42752,2014-05-19,"Penrith",8.8,26.2,0,NA,NA,"WNW",17,NA,"SE",0,7,79,36,NA,NA,NA,NA,12.6,24.6,0,0
13940,2017-05-25,"Albany",11,20.9,4.8,NA,NA,NA,NA,"WNW",NA,2,NA,96,NA,1020.2,1015.9,2,NA,12.2,NA,1,1
5294,2015-06-05,"SalmonGums",4.6,26.6,0,NA,NA,"NW",37,"NNW","NNW",19,13,51,24,NA,NA,NA,NA,18.4,26.3,0,0
2561,2012-03-09,"Sale",15.6,24.5,0,NA,NA,"WNW",41,"WSW","W",17,26,90,58,1011.9,1010.5,8,3,17,22.6,0,0
7939,2009-07-09,"Brisbane",11.1,20.7,0,NA,NA,"S",41,"SW","SSE",9,15,69,47,1023.1,1020.2,2,2,15.2,19.9,0,0
15290,2011-06-25,"Sydney",7.7,19.6,0,NA,NA,"W",26,"W","E",19,7,79,53,1031.3,1028,NA,NA,9.8,18.2,0,0
34343,2011-07-06,"Williamtown",11.1,17.4,0,NA,NA,"WNW",72,"WNW","WNW",28,56,41,27,1013.4,1009.4,5,3,13.4,16.5,0,0
41356,2015-11-03,"Canberra",13.8,21.3,0,NA,NA,"ENE",33,"E","E",13,15,74,64,1016.9,1015.8,8,8,15.9,19.2,0,0
11318,2016-09-25,"Wollongong",15.4,20.3,0,NA,NA,"S",44,"NW","WSW",7,7,60,71,1005.6,1006.7,8,8,18.6,16.5,0,1
26130,2013-12-08,"Sale",7.9,30.5,0,NA,NA,"WNW",39,"NE","NW",6,17,64,35,1013.6,1008.9,4,7,18.5,26.9,0,0
9083,2009-09-11,"Moree",3.4,24,0,NA,NA,"S",22,"ENE","WNW",11,13,39,16,1024.2,1020.3,1,0,16.6,23.6,0,0
22731,2017-06-11,"Watsonia",1.3,17.1,0.2,NA,NA,"NW",24,"E","SW",6,6,100,70,1029.4,1025.4,5,7,3.4,14.6,0,0
37586,2008-07-05,"Sydney",9.1,17.4,14.2,NA,NA,NA,NA,"WNW","NE",11,15,78,48,1031.9,1028.9,6,6,11.3,16.8,1,0
7519,2009-02-06,"Woomera",27.3,45.6,0,NA,NA,"NE",52,"ENE","NNE",26,17,21,7,1005.3,1002.7,1,0,34,43.7,0,0
29446,2016-06-20,"Walpole",11.3,13.4,8.4,NA,NA,"SSW",26,NA,"SSE",0,7,100,100,1007.1,1006.3,NA,NA,12.3,12.4,1,1
23398,2010-08-07,"Launceston",-0.5,10.4,0,NA,NA,"NNW",13,NA,"NNW",0,7,98,68,1026.7,1023.4,NA,NA,0.8,9.9,0,0
18487,2011-01-12,"Dartmoor",17.1,26.2,43.8,NA,NA,"NNW",56,"N","NNW",6,30,100,77,998.3,999.2,NA,NA,19.5,23,1,0
7306,2011-05-23,"Dartmoor",9.6,14.2,11.8,NA,NA,"SSW",37,"W","SSW",15,15,99,94,1004.6,1005.5,NA,NA,11.3,13.1,1,1
8176,2011-06-23,"Walpole",13.4,20,0.6,NA,NA,"NW",48,"NNW","NW",19,24,82,66,1014.6,1010.6,NA,NA,15,19.7,0,0
